FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,Annual,COD,"Congo, Dem. Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,19.65818299,19.58652123,19.51485947,19.44319771,19.37153594,19.29987418,19.10816638,18.91735337,18.72743516,18.35765027,17.99107505,17.62770951,17.26755366,16.91060748,16.55687098,16.20634416,15.85902702,15.51491955,15.17402177,14.83633367,14.50185524
A,Annual,COD,"Congo, Dem. Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,22.25010664,21.82640657,21.40743235,20.99323027,20.58384727,20.17927348,19.68032856,19.18955404,18.70701631,18.16510852,17.630471,17.10315079,16.58317236,16.07056555,15.56537461,15.06761794,14.57732219,14.09448759,13.6191602,13.15133439,12.69102623
A,Annual,COL,Colombia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,14.23357394,14.35094582,14.46841042,14.58596775,14.7036178,14.82136059,14.9391961,15.05712435,15.17514532,15.29325901,15.41146544,15.5297646,15.64815648,15.76664109,15.88521843,16.0038885,16.1226513,16.24150682,16.36045507,16.47949605,16.59862976
A,Annual,COL,Colombia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,15.16005962,15.32835091,15.49542283,15.66127258,15.82594802,15.98945568,16.15180472,16.31305899,16.47317865,16.63217499,16.79012145,16.94703883,17.1028812,17.25773154,17.41161543,17.5644759,17.71633204,17.86728223,18.01735351,18.16657441,18.31487836
A,Annual,CRI,Costa Rica,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,37.95325029,37.87376325,37.79427621,37.71478917,37.63530214,37.5558151,37.47632806,37.39684102,37.22706094,37.13199859,37.03886702,36.94768126,36.85845632,36.77120723,36.68594901,36.60269668,36.52146525,36.44226975,36.3651252,36.40677075,36.57438039
A,Annual,CRI,Costa Rica,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,39.4735104,39.12003315,38.76655589,38.41307863,38.05960137,37.70612411,37.35264686,36.9991696,36.0863668,35.21145487,34.36613503,33.5504275,32.76435249,32.04988896,31.37165378,30.72313358,30.10434856,29.51531895,28.95606496,28.82204214,28.6879563
A,Annual,CRI,Costa Rica,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,38.85099432,38.62663605,38.39468692,38.15527017,37.90850103,37.65452496,37.39354309,37.12573148,36.4355323,35.77657392,35.12155593,34.47217035,33.83103036,33.23163572,32.65021912,32.08354676,31.53311961,31.00045795,30.48677697,30.33322335,30.20443582
A,Annual,CUB,Cuba,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,57.10506294,57.02533887,56.9456148,56.86589073,56.78616666,56.44979305,56.10227491,55.74361224,55.37380503,54.99285329,54.60075702,54.24711187,53.89060178,53.53138587,53.16962329,52.80547318,52.43909467,52.0706469,51.70028901,51.32818014,50.95447942
A,Annual,CUB,Cuba,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,34.88242281,34.78806647,34.69371013,34.5993538,34.50499746,34.23805839,33.9691189,33.69817899,33.42523866,33.15029792,32.87335675,32.79717375,32.72741531,32.66414089,32.60741,32.55728211,32.51381673,32.47707333,32.44711141,32.42399046,32.40776996
A,Annual,CUB,Cuba,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,40.36630366,40.22396538,40.08200834,39.95512326,39.84334331,39.53911216,39.2308363,38.91853778,38.60224872,38.28220647,37.95822131,37.79736744,37.64129587,37.49970725,37.36530044,37.23542419,37.1105788,36.98810077,36.86822005,36.75134752,36.63753199
A,Annual,CYP,Cyprus,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,86.34213955,86.34213955,86.34213955,86.34071399,86.33928843,86.33786286,86.3364373,86.33501173,86.33358617,86.33216061,86.33073504,86.32930948,86.32788392,86.32645835,86.32503279,86.32360723,86.32218166,86.3207561,86.31933054,86.31933054,86.31933054
A,Annual,CYP,Cyprus,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,76.13447379,76.17387116,76.14944966,76.19497826,76.2406969,76.28757673,76.33498189,76.38323768,76.43232884,76.48196428,76.53244972,76.58348614,76.63537909,76.69428457,76.75914525,76.83065699,76.90836255,76.99207458,77.08134013,77.07995022,77.08440429
A,Annual,CZE,Czechia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,66.95266479,67.38589186,67.81906362,68.25223786,69.29846462,70.35242518,71.41411958,72.56575993,73.76434957,74.97167173,76.18771716,77.41249287,78.64588811,79.88790368,80.53239683,81.31649548,82.45525534,83.60172238,84.22884504,84.71664179,85.2044177
A,Annual,DEU,Germany,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,90.58290479,90.58290479,90.58290479,90.58290479,90.65244789,90.72199099,90.79153409,90.86107719,90.9306203,91.0001634,91.0697065,91.1392496,91.2087927,91.2783358,91.3478789,91.417422,91.48696511,91.55650821,91.62605131,91.62605131,91.62605131
A,Annual,DEU,Germany,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,97.54103116,97.54103116,97.54103116,97.54103116,97.62004923,97.69906731,97.77808538,97.85710346,97.93612153,98.0151396,98.09415768,98.17317575,98.25219383,98.3312119,98.41022998,98.48924805,98.56826613,98.6472842,98.72630227,98.72630227,98.72630227
A,Annual,DEU,Germany,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,95.79906423,95.81332596,95.82752079,95.84164588,95.93242679,96.02317376,96.11381657,96.20450442,96.29508283,96.38563061,96.47614557,96.56662709,96.64418546,96.72174779,96.79930775,96.87687416,96.95542656,97.03491046,97.11539497,97.11994168,97.12541087
A,Annual,DJI,Djibouti,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,10.92345324,10.92345324,10.92345324,10.92345324,10.92345324,11.57932309,12.2367919,12.89585967,13.5565264,14.21879208,14.88265673,15.54812033,16.2151829,16.88384442,17.5541049,18.22596434,18.89942274,19.5744801,20.25113641,20.92939169,20.92939169
A,Annual,DJI,Djibouti,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,29.12206554,29.12206554,29.12206554,29.12206554,29.12206554,29.98182657,30.83778183,31.68993134,32.53827509,33.38281308,34.22354531,35.06047178,35.8935925,36.72290745,37.54841665,38.37012009,39.18801777,40.00210969,40.81239585,41.61887625,41.61887625
A,Annual,DJI,Djibouti,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,24.85121412,24.85958539,24.86795846,24.87632973,24.88470047,25.70526919,26.52365326,27.33966721,28.15330048,28.96435636,29.77494809,30.58511912,31.39471353,32.20396651,33.0125062,33.82096425,34.62876351,35.43612633,36.24306807,37.04960313,37.08001591
A,Annual,DNK,Denmark,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,86.80214187,86.80214056,86.80213909,86.80213981,86.80213797,86.80213806,86.80213609,86.8021387,87.25315654,87.70534319,88.1587008,88.61322378,89.06891755,89.52578015,89.98381156,90.44301167,90.90338049,91.36491906,91.65793228,91.8892027,91.88920329
A,Annual,DZA,Algeria,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,24.39973105,24.32334205,24.24695305,24.17056406,24.09417506,24.01778606,23.94139706,23.86500806,23.78861906,23.71223006,23.63584106,23.55945206,23.44739272,23.33556545,23.22397025,23.11260711,23.00147604,22.89057703,22.77991009,22.66947522,22.55927242
A,Annual,DZA,Algeria,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,19.58487791,19.42896553,19.27305315,19.11714077,18.96122839,18.80531601,18.64940363,18.49349125,18.33757887,18.18166649,18.02575411,17.86984173,17.64026816,17.41199127,17.18501107,16.95932755,16.73494071,16.51185057,16.2900571,16.06956032,15.85036023
A,Annual,DZA,Algeria,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,21.51471989,21.35186836,21.18795411,21.02308991,20.85728758,20.69066582,20.52313972,20.3548293,20.1856446,20.01637628,19.84678822,19.67709013,19.44541349,19.21417987,18.98335316,18.75313209,18.52347293,18.29457734,18.06639486,17.8390633,17.6125897
A,Annual,ECU,Ecuador,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,41.82724057,42.6742983,43.52135604,44.36841377,45.21547151,46.1359913,47.05921294,47.9851364,48.91376169,49.84508882,50.77911778,51.71584857,52.65528119,53.59741565,54.54225193,55.48979005,56.44003,57.39297179,58.3486154,59.30696085,60.26800813
A,Annual,ECU,Ecuador,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,38.69015587,38.25057765,37.81099943,37.37142121,36.93184299,36.66003714,36.3841894,36.10429975,35.8203682,35.53239475,35.24037939,34.94432213,34.64422297,34.34008191,34.03189895,33.71967408,33.40340731,32.91980708,32.34647558,31.78847997,31.22448278
A,Annual,ECU,Ecuador,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,39.93561,39.98472033,40.03130024,40.07813763,40.11987998,40.2882852,40.45062481,40.60666183,40.75657715,40.90037094,41.03788243,41.17477529,41.3104759,41.44122458,41.56719676,41.68797239,41.80394258,41.81090851,41.75378947,41.69898671,41.63194052
A,Annual,EGY,"Egypt, Arab Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,46.28911669,46.25030413,46.21060477,46.17001861,47.10949288,48.05333653,49.00154957,49.95413199,50.9110838,51.87240499,52.83809557,53.80815553,54.78258488,55.76138361,56.74455173,57.73208923,58.72399612,59.72027239,60.72091805,61.72593309,62.73531752
A,Annual,EGY,"Egypt, Arab Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,64.67239669,64.6162184,64.5592623,64.50152841,64.92682915,65.35332771,65.7810241,66.20991831,66.64001035,67.07130021,67.50378791,67.93747342,68.37235677,68.80843794,69.24571694,69.72833094,70.41514772,71.10414703,71.79532887,72.48869325,72.84613787
A,Annual,EGY,"Egypt, Arab Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,54.15660902,54.11881407,54.08015897,54.04065235,54.76756069,55.49700483,56.22897267,56.95679985,57.68364511,58.41385745,59.14712972,59.88376233,60.61884806,61.35765668,62.09992565,62.86468116,63.7198589,64.58175593,65.45013463,66.32486076,67.06102993
A,Annual,ESP,Spain,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,94.01193269,93.8276238,93.64321295,93.4587513,93.38160524,93.57243618,93.76319903,93.95387551,94.14448165,94.33500698,94.52545982,94.71583292,94.90613154,95.09634501,95.28644895,95.47630733,95.66609688,95.6660506,95.66577751,95.66549892,95.66521712
A,Annual,EST,Estonia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,92.56735056,92.57380161,92.57887271,92.54579523,92.57174273,92.5955736,92.61824286,92.63976233,92.66013164,92.67935265,92.69742932,92.71435562,92.73001559,92.74418092,92.7569146,92.82388663,92.88954827,92.95386558,93.00670163,93.06132184,93.06072861
A,Annual,ETH,Ethiopia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,0,0,0,1.083538023,1.310890676,1.532352234,1.747922696,1.957602062,2.161390333,2.359287508,2.551293587,2.73740857,2.917632458,3.086099968,3.248332035,3.408660171,3.562961646,3.711245214,3.853519633,3.989793661,4.120076053
A,Annual,ETH,Ethiopia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,12.31633946,12.52764509,12.66062987,12.79361466,12.97013773,13.14755661,13.32587132,13.50508183,13.68518817,13.86619032,14.04808829,14.23088207,14.41457167,14.59915709,14.78463832,14.97101537,15.15828824,15.34645692,15.53552142,15.72548173,15.91633786
A,Annual,ETH,Ethiopia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,2.116906837,2.377647105,2.627151311,2.876350728,3.118540241,3.355939326,3.588700651,3.818593969,4.063969302,4.305104889,4.5424233,4.775775962,5.005476723,5.224650007,5.439999707,5.654994616,5.866489062,6.074356692,6.279053616,6.480693308,6.679274945
A,Annual,FIN,Finland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,79.98952889,80.24642653,80.5033269,80.76022722,81.01712754,81.27402788,81.53092822,81.78782858,82.04472889,82.3016292,82.5585174,82.81539387,83.07227101,83.32916207,83.58606658,83.84297108,84.09987555,84.09987264,84.09986931,84.09986558,84.09986144
A,Annual,FRA,France,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,79.23592055,79.23755841,79.23920255,79.19956145,79.15987944,79.12016002,79.08039447,79.04058726,79.00072758,78.96081965,78.92085652,78.88084305,78.84078069,78.80066533,78.76050083,78.7202854,78.68002145,78.639709,78.59934805,78.58911692,78.5884767
A,Annual,GBR,United Kingdom,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,93.50985964,93.50985964,93.50985964,93.50985964,93.50985964,93.50985964,93.50985964,93.51999059,93.53012155,93.54025251,93.55038346,93.56051442,93.57064537,93.57627368,93.57627368,93.57627368,93.57627368,93.57627368,93.57627368,93.57627368,93.57627368
A,Annual,GBR,United Kingdom,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,98.88950815,98.88950815,98.88950815,98.88950815,98.88950815,98.88950815,98.88950815,98.900566,98.91162385,98.9226817,98.93373955,98.9447974,98.95585525,98.9619985,98.9619985,98.9619985,98.9619985,98.9619985,98.9619985,98.9619985,98.9619985
A,Annual,GBR,United Kingdom,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,97.7410102,97.74638486,97.76231207,97.77801886,97.79362306,97.8090057,97.82428066,97.8502224,97.87606129,97.90168872,97.92715808,97.95247102,97.97774099,97.99806,98.01222443,98.02628399,98.04028692,98.05412839,98.06786201,98.08153743,98.09505713
A,Annual,GEO,Georgia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,56.68894381,56.10230773,55.47629028,54.85027282,54.24402327,53.63731728,53.03015485,52.42253598,51.81446067,51.20592892,50.59694073,49.9874961,49.37759503,48.76723752,48.15642357,47.54515318,46.93342636,46.32124309,45.70860338,45.09550723,44.48195464
A,Annual,GEO,Georgia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,40.00014201,39.27924622,38.53923428,37.79922234,37.13057055,36.45906887,35.78471731,35.10751584,34.42746449,33.74456325,33.05881211,32.37021109,31.67876017,30.98445936,30.28730866,29.58730806,28.88445758,28.1787572,27.47770059,27.52537421,27.5555981
A,Annual,GEO,Georgia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,47.90429214,47.28735939,46.59432981,45.84220307,45.13658454,44.42891811,43.71899995,43.0068027,42.29247153,41.57598549,40.85714085,40.13608668,39.41262002,38.6870698,37.95905461,37.22872931,36.49444378,35.75669287,35.01946185,34.72227577,34.4187272
A,Annual,GHA,Ghana,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,2.577590171,2.620595068,3.137011381,3.668062653,4.214063901,4.775015126,5.350916328,5.941767505,6.54756866,7.16831979,7.804020897,8.454671981,9.120273041,9.800824077,10.49632509,11.20677608,11.93217704,12.67252799,13.4278289,14.1980798,14.98328067
A,Annual,GHA,Ghana,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,6.647592856,6.670783183,6.998218089,7.320970704,7.639041028,7.952429061,8.261134802,8.565158252,8.864499411,9.159158278,9.449134855,9.73442914,10.01504113,10.29097084,10.56221825,10.82878337,11.0906662,11.34786673,11.60038498,11.84822094,12.0913746
A,Annual,GHA,Ghana,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,4.365501653,4.427019443,4.885172662,5.346610486,5.811130817,6.278186159,6.747471971,7.218545628,7.69099721,8.164356208,8.638307608,9.112390354,9.586205656,10.05936669,10.53152455,11.00233495,11.47145828,11.93857292,12.4033639,12.86554531,13.32480098
A,Annual,GMB,"Gambia, The",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,57.27721217,55.56506687,53.85292158,52.27740304,50.69291169,49.10389903,47.50593669,45.89902468,44.28316299,42.65835164,41.02459061,39.38187991,37.73021954,36.06960949,34.40004978,32.72154039,31.03408133,29.3376726,27.6323142,25.91800612,24.19427346
A,Annual,GMB,"Gambia, The",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,27.89301206,27.58932053,27.28562899,26.98193746,26.67824592,27.34877245,27.97275078,28.5501809,29.08106283,29.56539655,30.00318208,30.3944194,30.73910853,31.03724945,31.28884217,31.49388669,31.65238301,31.76433113,31.82973105,31.84858277,31.82088629
A,Annual,GMB,"Gambia, The",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,43.21158262,41.91989725,40.65349407,39.4892798,38.37626929,37.7868821,37.20198634,36.6206892,36.04195184,35.46547486,34.88985408,34.31438933,33.73794676,33.15989799,32.57912315,31.99442662,31.40455622,30.8082034,30.20407064,29.5908716,28.96715938
A,Annual,GNB,Guinea-Bissau,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,0,0,0,0,1.166658348,1.347114962,1.528824239,1.711786178,1.89600078,2.081468044,2.268187971,2.456160561,2.645385813,2.835863728,3.027594305,3.220577545,3.414813448,3.610302013,3.807043241,4.005037131,4.204283684
A,Annual,GNB,Guinea-Bissau,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,8.186709106,8.810462679,9.434216252,10.05796982,10.6817234,11.35851764,12.04116467,12.7296645,13.42401712,14.12422254,14.83028074,15.54219174,16.25995553,16.98357212,17.71304149,18.44836366,19.18953863,19.93656638,20.68944693,21.44818027,22.2127664
A,Annual,GNB,Guinea-Bissau,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,3.26292596,3.631962583,4.004654451,4.380860074,4.760688654,5.167166109,5.58080601,6.00148721,6.429392988,6.864368532,7.306968688,7.757049724,8.214834018,8.680282118,9.153628548,9.63497749,10.1242777,10.62161617,11.12725323,11.6411223,12.16331268
A,Annual,GRC,Greece,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,83.93648198,84.61120239,85.2859228,85.96064321,86.63536362,87.31008403,87.98480444,88.65952484,89.33424525,90.00896566,90.68368607,91.35840648,92.03312689,92.7078473,93.38256771,94.03880551,94.69030052,95.34179553,95.99329054,96.64478555,97.29628056
A,Annual,GRC,Greece,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,77.26847344,77.87126339,78.52453997,79.18024195,79.83882498,80.49946826,81.16238664,81.82778827,82.49564615,83.16533611,83.83710579,84.54404272,85.3791089,86.21128004,87.04057237,87.83493406,88.6157321,89.39438524,90.1711824,90.94585502,91.71870529
A,Annual,GRL,Greenland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,85.91056578,85.9105649,85.91056238,85.91055988,85.91055904,85.9105597,85.9105586,85.91055588,86.13351214,86.75118704,87.37089352,87.99264118,88.61642673,89.24225078,89.8701133,90.50001399,91.13195538,91.42666624,91.65793958,91.88920622,91.88920703
A,Annual,HKG,"Hong Kong SAR, China",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,86.10844889,86.10844889,86.10844889,86.10844889,86.09747593,86.08650297,86.07553001,86.06455705,86.05358409,86.04261113,86.03163817,86.02066522,86.00969226,85.9987193,85.98774634,85.97677338,85.96580042,85.95482746,85.9438545,85.93288155,85.92190859
